timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration_sec,flag,label
2026-05-01 00:39:27,203.0.113.80,192.168.1.14,56442,25,TCP,2119,1014,17,18.02,FIN,normal
2026-05-01 00:39:35,192.168.1.10,192.168.1.200,60290,143,TCP,1684,4312,12,12.69,SYN-ACK,normal
2026-05-01 00:39:41,192.168.1.13,198.51.100.20,60191,443,TCP,144,1944,66,73.72,PSH-ACK,normal
2026-05-01 00:39:49,192.168.1.13,192.168.1.200,55058,143,TCP,1535,2630,28,41.01,PSH-ACK,normal
2026-05-01 00:39:58,192.168.1.12,203.0.113.80,61894,443,TCP,2829,677,69,11.24,SYN-ACK,normal
2026-05-01 00:39:59,198.51.100.45,192.168.1.11,65355,143,TCP,2529,3114,43,46.31,SYN-ACK,normal
2026-05-01 00:40:01,198.51.100.45,192.168.1.11,50212,80,TCP,1538,761,66,13.79,FIN,normal
2026-05-01 00:40:24,192.168.1.11,192.168.1.200,65108,110,TCP,882,2281,56,112.26,PSH-ACK,normal
2026-05-01 00:40:56,198.51.100.100,192.168.1.10,59080,587,TCP,1531,2771,79,31.61,ACK,normal
2026-05-01 00:41:09,198.51.100.100,192.168.1.14,60803,53,TCP,2148,3189,17,96.69,PSH-ACK,normal
2026-05-01 00:41:18,192.168.1.10,192.168.1.100,49830,53,TCP,911,4738,68,78.11,SYN-ACK,normal
2026-05-01 00:41:22,198.51.100.100,192.168.1.13,50486,8080,TCP,1091,3773,15,29.26,SYN-ACK,normal
2026-05-01 00:41:51,192.168.1.14,198.51.100.45,50013,8080,TCP,832,1941,67,49.31,FIN,normal
2026-05-01 00:41:58,192.168.1.14,203.0.113.5,55693,3306,TCP,1289,3218,61,45.61,SYN-ACK,normal
2026-05-01 00:41:59,198.51.100.20,192.168.1.101,56099,3306,TCP,1185,2717,76,103.82,FIN,normal
2026-05-01 00:42:01,198.51.100.100,192.168.1.100,60256,80,TCP,1924,1306,73,22.07,PSH-ACK,normal
2026-05-01 00:42:15,203.0.113.5,192.168.1.10,62619,80,TCP,933,3261,69,41.86,FIN,normal
2026-05-01 00:42:17,198.51.100.45,192.168.1.101,62907,53,TCP,1718,4494,62,29.36,FIN,normal
2026-05-01 00:42:40,192.168.1.13,203.0.113.80,64781,3306,TCP,2408,3216,1,113.13,FIN,normal
2026-05-01 00:43:08,203.0.113.5,192.168.1.12,65161,993,TCP,1662,4655,9,62.27,SYN-ACK,normal
2026-05-01 00:43:11,192.168.1.14,198.51.100.100,55338,587,TCP,404,4150,23,35.98,ACK,normal
2026-05-01 00:43:19,198.51.100.45,192.168.1.14,60656,143,TCP,1736,1093,78,23.88,ACK,normal
2026-05-01 00:43:21,198.51.100.45,192.168.1.12,59820,80,TCP,2896,1510,46,47.15,ACK,normal
2026-05-01 00:43:23,192.168.1.10,198.51.100.45,49351,8080,TCP,2159,4703,41,101.41,PSH-ACK,normal
2026-05-01 00:43:27,198.51.100.20,192.168.1.11,50895,993,TCP,1027,2953,20,82.65,FIN,normal
2026-05-01 00:43:41,192.168.1.12,192.168.1.101,63470,53,UDP,2297,4339,5,88.77,PSH-ACK,normal
2026-05-01 00:44:34,192.168.1.14,192.168.1.101,49880,110,TCP,2900,3947,41,45.33,PSH-ACK,normal
2026-05-01 00:44:34,198.51.100.20,192.168.1.10,55679,110,TCP,2024,2378,77,24.48,PSH-ACK,normal
2026-05-01 00:44:48,198.51.100.100,192.168.1.100,65233,25,TCP,61,3316,59,45.24,ACK,normal
2026-05-01 00:45:00,203.0.113.80,192.168.1.12,55815,3306,TCP,2414,658,59,112.49,SYN-ACK,normal
2026-05-01 00:45:08,192.168.1.12,198.51.100.100,59585,8080,TCP,1953,197,25,15.19,PSH-ACK,normal
2026-05-01 00:45:40,192.168.1.12,192.168.1.200,59281,25,TCP,1172,2521,49,68.05,FIN,normal
2026-05-01 00:45:51,192.168.1.14,198.51.100.100,51826,53,TCP,1732,1847,68,87.27,PSH-ACK,normal
2026-05-01 00:45:58,192.168.1.11,192.168.1.200,54975,110,TCP,1320,1434,51,82.49,ACK,normal
2026-05-01 00:45:59,192.168.1.14,192.168.1.101,51634,53,UDP,1616,3843,29,17.01,ACK,normal
2026-05-01 00:46:00,203.0.113.5,192.168.1.100,65510,8080,TCP,359,4749,43,42.5,PSH-ACK,normal
2026-05-01 00:46:07,192.168.1.14,192.168.1.101,60073,53,TCP,1603,839,46,92.02,SYN-ACK,normal
2026-05-01 00:46:10,192.168.1.10,203.0.113.80,55596,80,TCP,2195,618,28,90.51,FIN,normal
2026-05-01 00:46:13,198.51.100.100,192.168.1.200,61739,8080,TCP,88,3925,15,110.3,PSH-ACK,normal
2026-05-01 00:46:27,203.0.113.5,192.168.1.10,64271,993,TCP,2216,1276,63,79.09,FIN,normal
2026-05-01 00:46:27,192.168.1.10,192.168.1.100,51852,3306,TCP,137,1342,1,4.72,ACK,normal
2026-05-01 00:46:35,192.168.1.12,192.168.1.100,58989,443,TCP,88,1023,76,73.33,SYN-ACK,normal
2026-05-01 00:46:38,192.168.1.12,192.168.1.101,60888,25,TCP,2873,3194,18,30.09,SYN-ACK,normal
2026-05-01 00:46:44,192.168.1.11,192.168.1.101,56867,53,UDP,1576,1692,68,65.59,FIN,normal
2026-05-01 00:46:52,192.168.1.11,192.168.1.101,61675,587,TCP,2769,4175,48,0.81,FIN,normal
2026-05-01 00:46:53,192.168.1.14,203.0.113.80,54055,53,TCP,1527,2469,19,13.57,ACK,normal
2026-05-01 00:46:53,192.168.1.12,203.0.113.5,59005,3306,TCP,1421,2586,40,102.72,PSH-ACK,normal
2026-05-01 00:47:02,198.51.100.20,192.168.1.11,65446,143,TCP,1848,678,33,8.55,PSH-ACK,normal
2026-05-01 00:47:15,203.0.113.80,192.168.1.14,59245,443,TCP,2303,4935,48,16.56,PSH-ACK,normal
2026-05-01 00:47:25,192.168.1.13,192.168.1.200,54840,143,TCP,2862,3956,44,72.89,FIN,normal
2026-05-01 00:47:37,198.51.100.100,192.168.1.101,63412,587,TCP,2069,1109,80,100.15,FIN,normal
2026-05-01 00:47:44,192.168.1.12,203.0.113.80,63610,25,TCP,2195,3704,43,111.44,PSH-ACK,normal
2026-05-01 00:47:51,198.51.100.20,192.168.1.200,62539,8080,TCP,235,2777,5,61.06,PSH-ACK,normal
2026-05-01 00:48:08,203.0.113.80,192.168.1.14,54419,993,TCP,611,715,38,108.69,PSH-ACK,normal
2026-05-01 00:48:36,192.168.1.13,192.168.1.200,53092,25,TCP,1707,3958,71,111.96,ACK,normal
2026-05-01 00:49:02,192.168.1.14,198.51.100.20,53342,993,TCP,1048,453,74,71.09,ACK,normal
2026-05-01 00:49:02,192.168.1.11,198.51.100.45,54923,80,TCP,1717,2309,19,117.45,PSH-ACK,normal
2026-05-01 00:49:04,198.51.100.20,192.168.1.12,61667,53,UDP,1546,2599,60,88.39,FIN,normal
2026-05-01 00:49:21,198.51.100.100,192.168.1.100,65386,53,UDP,2643,4497,35,100.36,FIN,normal
2026-05-01 00:49:28,192.168.1.14,198.51.100.45,57493,587,TCP,1328,1437,6,91.6,ACK,normal
2026-05-01 00:49:32,198.51.100.20,192.168.1.200,53644,143,TCP,1561,3697,16,104.61,FIN,normal
2026-05-01 00:49:35,192.168.1.13,198.51.100.100,58308,143,TCP,2400,4291,60,74.65,ACK,normal
2026-05-01 00:49:36,192.168.1.10,203.0.113.5,53759,110,TCP,2337,3334,44,103.18,FIN,normal
2026-05-01 00:49:52,192.168.1.14,192.168.1.200,54606,993,TCP,1381,2147,73,75.06,SYN-ACK,normal
2026-05-01 00:49:58,192.168.1.13,192.168.1.100,53106,25,TCP,2059,4402,60,88.63,ACK,normal
2026-05-01 00:50:02,192.168.1.10,192.168.1.200,61683,443,TCP,1767,957,49,82.81,SYN-ACK,normal
2026-05-01 00:50:05,192.168.1.14,192.168.1.100,62583,143,TCP,1458,1602,5,22.3,PSH-ACK,normal
2026-05-01 00:50:18,192.168.1.13,198.51.100.100,55873,993,TCP,2267,2325,63,52.4,FIN,normal
2026-05-01 00:50:32,192.168.1.12,198.51.100.45,62612,3306,TCP,624,1076,55,47.56,PSH-ACK,normal
2026-05-01 00:50:54,198.51.100.100,192.168.1.100,57567,143,TCP,148,548,39,32.91,FIN,normal
2026-05-01 00:51:03,203.0.113.5,192.168.1.200,56909,993,TCP,2889,4971,17,2.68,SYN-ACK,normal
2026-05-01 00:51:18,192.168.1.12,192.168.1.100,58909,8080,TCP,2293,4559,23,51.89,PSH-ACK,normal
2026-05-01 00:51:22,203.0.113.5,192.168.1.13,63189,443,TCP,1035,4757,70,62.45,PSH-ACK,normal
2026-05-01 00:51:24,203.0.113.80,192.168.1.100,55008,110,TCP,2273,2289,38,42.83,SYN-ACK,normal
2026-05-01 00:51:29,192.168.1.11,192.168.1.200,54489,80,TCP,2811,4926,3,42.65,PSH-ACK,normal
2026-05-01 00:51:31,192.168.1.10,192.168.1.101,51726,143,TCP,1347,3342,13,111.56,FIN,normal
2026-05-01 00:51:32,203.0.113.80,192.168.1.101,59296,8080,TCP,2062,1694,44,83.61,PSH-ACK,normal
2026-05-01 00:51:37,203.0.113.80,192.168.1.14,56438,53,UDP,1925,2627,68,101.3,SYN-ACK,normal
2026-05-01 00:51:45,192.168.1.13,192.168.1.200,60382,110,TCP,988,2813,32,24.71,SYN-ACK,normal
2026-05-01 00:51:53,192.168.1.10,192.168.1.101,52684,587,TCP,324,2891,23,4.65,ACK,normal
2026-05-01 00:52:10,192.168.1.13,192.168.1.200,58924,143,TCP,1650,1857,42,115.69,FIN,normal
2026-05-01 00:52:29,192.168.1.11,198.51.100.100,55667,53,UDP,428,2580,62,33.27,ACK,normal
2026-05-01 00:52:32,192.168.1.12,198.51.100.20,64489,443,TCP,2588,198,62,11.55,ACK,normal
2026-05-01 00:52:33,203.0.113.80,192.168.1.12,61669,993,TCP,2212,2699,33,10.93,SYN-ACK,normal
2026-05-01 00:52:52,192.168.1.10,198.51.100.100,56857,993,TCP,1265,1315,13,47.74,ACK,normal
2026-05-01 00:53:01,192.168.1.13,198.51.100.100,57149,587,TCP,2861,4714,9,54.27,SYN-ACK,normal
2026-05-01 00:53:13,192.168.1.11,192.168.1.200,56818,80,TCP,1791,2112,64,63.56,ACK,normal
2026-05-01 00:53:17,192.168.1.11,203.0.113.80,55943,443,TCP,1272,2672,42,10.52,ACK,normal
2026-05-01 00:53:30,192.168.1.10,192.168.1.100,54950,80,TCP,740,2154,3,109.65,SYN-ACK,normal
2026-05-01 00:53:31,198.51.100.45,192.168.1.100,52964,110,TCP,1837,4942,40,29.68,PSH-ACK,normal
2026-05-01 00:53:32,192.168.1.12,192.168.1.100,58638,8080,TCP,1519,858,14,15.27,SYN-ACK,normal
2026-05-01 00:53:47,192.168.1.12,198.51.100.100,62878,993,TCP,1543,2347,73,2.9,SYN-ACK,normal
2026-05-01 00:54:12,198.51.100.20,192.168.1.13,55258,25,TCP,80,1735,44,114.13,PSH-ACK,normal
2026-05-01 00:54:21,198.51.100.20,192.168.1.200,65366,110,TCP,2906,2775,12,96.81,FIN,normal
2026-05-01 00:54:25,203.0.113.80,192.168.1.100,55768,587,TCP,782,3816,59,10.83,FIN,normal
2026-05-01 00:54:25,192.168.1.14,192.168.1.200,54445,443,TCP,244,2652,5,18.07,PSH-ACK,normal
2026-05-01 00:54:28,192.168.1.13,192.168.1.101,61255,110,TCP,2298,1639,69,2.97,SYN-ACK,normal
2026-05-01 00:54:33,198.51.100.100,192.168.1.12,51288,25,TCP,1608,3587,79,1.65,PSH-ACK,normal
2026-05-01 00:55:02,203.0.113.80,192.168.1.101,49663,3306,TCP,2655,1489,23,55.64,SYN-ACK,normal
2026-05-01 00:55:03,192.168.1.10,198.51.100.45,50248,25,TCP,2135,3934,31,27.24,ACK,normal
2026-05-01 00:55:13,198.51.100.45,192.168.1.13,51731,53,UDP,168,3552,48,55.8,ACK,normal
2026-05-01 00:55:15,198.51.100.45,192.168.1.10,60554,80,TCP,1698,762,47,63.57,FIN,normal
2026-05-01 00:55:18,192.168.1.14,192.168.1.100,59648,3306,TCP,2949,2166,20,45.69,FIN,normal
2026-05-01 00:55:26,192.168.1.12,192.168.1.101,51768,110,TCP,2830,1593,79,43.45,FIN,normal
2026-05-01 00:55:46,192.168.1.12,198.51.100.20,59411,3306,TCP,485,1832,66,85.89,FIN,normal
2026-05-01 00:55:46,192.168.1.10,192.168.1.200,63323,53,TCP,2521,3048,63,29.04,ACK,normal
2026-05-01 00:55:58,192.168.1.12,192.168.1.200,59388,993,TCP,1138,3811,20,7.78,SYN-ACK,normal
2026-05-01 00:56:02,192.168.1.14,203.0.113.80,54233,110,TCP,296,603,42,49.48,ACK,normal
2026-05-01 00:56:03,192.168.1.13,192.168.1.101,57765,143,TCP,2695,4111,50,113.95,FIN,normal
2026-05-01 00:56:11,192.168.1.12,192.168.1.101,53788,25,TCP,2150,4580,39,114.13,ACK,normal
2026-05-01 00:56:25,198.51.100.100,192.168.1.100,64569,80,TCP,1408,333,5,88.2,ACK,normal
2026-05-01 00:56:30,192.168.1.12,192.168.1.200,49831,110,TCP,424,1975,35,69.15,ACK,normal
2026-05-01 00:56:31,192.168.1.10,192.168.1.200,50625,587,TCP,1814,3861,33,86.3,SYN-ACK,normal
2026-05-01 00:56:56,203.0.113.5,192.168.1.12,51277,993,TCP,577,3237,16,67.34,SYN-ACK,normal
2026-05-01 00:57:00,198.51.100.20,192.168.1.13,50122,80,TCP,1066,152,40,80.92,ACK,normal
2026-05-01 00:57:07,198.51.100.45,192.168.1.101,55206,80,TCP,1217,2784,12,104.34,SYN-ACK,normal
2026-05-01 00:57:08,203.0.113.5,192.168.1.101,50953,80,TCP,1913,2683,59,83.01,PSH-ACK,normal
2026-05-01 00:57:11,198.51.100.100,192.168.1.100,59437,25,TCP,1183,2593,50,55.84,FIN,normal
2026-05-01 00:57:13,192.168.1.11,203.0.113.5,56718,53,TCP,2556,2286,77,27.87,SYN-ACK,normal
2026-05-01 00:57:17,198.51.100.45,192.168.1.200,59461,143,TCP,470,3827,2,39.98,PSH-ACK,normal
2026-05-01 00:58:04,192.168.1.11,198.51.100.20,58554,993,TCP,1998,2081,60,61.14,FIN,normal
2026-05-01 00:58:26,198.51.100.45,192.168.1.14,52282,80,TCP,1012,4462,66,96.14,ACK,normal
2026-05-01 00:58:26,192.168.1.14,192.168.1.101,57047,8080,TCP,2225,4292,44,63.28,FIN,normal
2026-05-01 00:58:27,203.0.113.80,192.168.1.13,61633,8080,TCP,1612,3820,60,79.96,PSH-ACK,normal
2026-05-01 00:58:32,198.51.100.45,192.168.1.100,65042,25,TCP,130,683,26,12.47,FIN,normal
2026-05-01 00:59:26,192.168.1.13,198.51.100.45,59414,587,TCP,1075,3280,49,64.64,PSH-ACK,normal
2026-05-01 00:59:40,203.0.113.5,192.168.1.200,51155,443,TCP,1936,1767,65,55.67,FIN,normal
2026-05-01 00:59:45,192.168.1.14,192.168.1.100,51583,25,TCP,2919,2742,3,18.61,SYN-ACK,normal
2026-05-01 00:59:48,192.168.1.12,192.168.1.101,63311,110,TCP,2987,3376,11,102.25,ACK,normal
2026-05-01 01:00:09,192.168.1.11,198.51.100.45,57242,3306,TCP,515,3387,73,72.2,SYN-ACK,normal
2026-05-01 01:00:12,192.168.1.10,192.168.1.100,62165,587,TCP,2844,2057,36,85.86,FIN,normal
2026-05-01 01:00:14,192.168.1.14,203.0.113.80,56938,443,TCP,620,923,3,85.09,FIN,normal
2026-05-01 01:00:16,192.168.1.12,192.168.1.200,54982,587,TCP,1802,3569,45,95.01,SYN-ACK,normal
2026-05-01 01:00:24,192.168.1.12,203.0.113.80,61434,110,TCP,2376,4715,9,114.69,ACK,normal
2026-05-01 01:00:45,198.51.100.45,192.168.1.100,57543,993,TCP,2069,727,67,56.98,PSH-ACK,normal
2026-05-01 01:00:55,192.168.1.12,192.168.1.200,57628,53,TCP,2261,4953,31,99.87,FIN,normal
2026-05-01 01:01:20,192.168.1.13,203.0.113.80,53505,993,TCP,1643,3359,48,80.38,FIN,normal
2026-05-01 01:01:31,192.168.1.12,198.51.100.100,64705,587,TCP,2455,4671,20,89.33,FIN,normal
2026-05-01 01:01:43,192.168.1.14,203.0.113.5,63693,3306,TCP,1002,2208,27,12.48,FIN,normal
2026-05-01 01:01:53,203.0.113.80,192.168.1.200,56032,110,TCP,2871,2808,49,16.58,SYN-ACK,normal
2026-05-01 01:02:14,198.51.100.100,192.168.1.100,53846,143,TCP,1952,287,49,30.06,PSH-ACK,normal
2026-05-01 01:02:26,192.168.1.13,198.51.100.20,63984,110,TCP,2000,4449,46,31.88,SYN-ACK,normal
2026-05-01 01:02:35,192.168.1.10,192.168.1.100,53344,143,TCP,898,2326,6,48.05,FIN,normal
2026-05-01 01:02:43,192.168.1.14,192.168.1.200,65500,53,TCP,1442,2675,62,68.98,ACK,normal
2026-05-01 01:02:49,198.51.100.100,192.168.1.100,53369,53,UDP,535,1921,19,82.57,FIN,normal
2026-05-01 01:02:58,192.168.1.11,203.0.113.5,58919,443,TCP,1151,2933,74,62.35,FIN,normal
2026-05-01 01:02:59,198.51.100.20,192.168.1.11,52701,53,UDP,1158,4612,79,64.94,FIN,normal
2026-05-01 01:03:03,203.0.113.80,192.168.1.200,54341,443,TCP,2630,2060,40,66.11,PSH-ACK,normal
2026-05-01 01:03:11,203.0.113.80,192.168.1.11,55911,587,TCP,1634,954,5,13.61,ACK,normal
2026-05-01 01:03:12,192.168.1.11,198.51.100.100,57059,8080,TCP,2891,1061,65,59.86,PSH-ACK,normal
2026-05-01 01:03:14,192.168.1.10,203.0.113.80,50990,53,UDP,238,2757,38,43.02,PSH-ACK,normal
2026-05-01 01:03:16,192.168.1.13,192.168.1.200,56200,25,TCP,1241,2294,53,7.31,FIN,normal
2026-05-01 01:03:38,192.168.1.11,198.51.100.20,60760,443,TCP,2129,914,36,86.5,SYN-ACK,normal
2026-05-01 01:03:42,203.0.113.5,192.168.1.100,57182,443,TCP,2790,4885,33,48.5,PSH-ACK,normal
2026-05-01 01:03:57,192.168.1.14,192.168.1.100,50476,587,TCP,644,4825,63,108.87,FIN,normal
2026-05-01 01:04:00,192.168.1.100,91.198.174.50,59655,443,TCP,664739,659,546,143.4,PSH-ACK,exfiltration
2026-05-01 01:04:11,192.168.1.11,203.0.113.5,55303,443,TCP,1997,2788,48,113.47,SYN-ACK,normal
2026-05-01 01:04:20,192.168.1.14,198.51.100.20,58469,443,TCP,65,3322,32,25.62,ACK,normal
2026-05-01 01:04:26,192.168.1.12,203.0.113.5,56353,25,TCP,1391,1235,11,87.33,ACK,normal
2026-05-01 01:04:28,203.0.113.5,192.168.1.13,56571,110,TCP,2923,3960,12,103.82,ACK,normal
2026-05-01 01:04:29,203.0.113.80,192.168.1.14,63564,3306,TCP,2269,2898,39,118.38,PSH-ACK,normal
2026-05-01 01:04:52,192.168.1.10,192.168.1.100,57997,143,TCP,2295,4881,7,89.31,SYN-ACK,normal
2026-05-01 01:04:53,203.0.113.80,192.168.1.10,61788,587,TCP,111,4828,6,65.9,PSH-ACK,normal
2026-05-01 01:05:05,203.0.113.80,192.168.1.10,60445,8080,TCP,1452,4350,71,18.44,SYN-ACK,normal
2026-05-01 01:05:15,198.51.100.100,192.168.1.200,60272,443,TCP,981,3241,30,34.12,PSH-ACK,normal
2026-05-01 01:05:28,192.168.1.12,203.0.113.80,61442,993,TCP,1878,2734,74,72.87,FIN,normal
2026-05-01 01:05:43,192.168.1.10,198.51.100.100,56036,587,TCP,1655,1387,23,62.05,SYN-ACK,normal
2026-05-01 01:05:54,192.168.1.11,198.51.100.100,61289,80,TCP,1106,694,22,36.39,ACK,normal
2026-05-01 01:06:00,192.168.1.100,91.198.174.50,58893,443,TCP,2831871,424,307,56.56,PSH-ACK,exfiltration
2026-05-01 01:06:06,192.168.1.11,192.168.1.200,65399,8080,TCP,1426,329,41,5.48,PSH-ACK,normal
2026-05-01 01:06:08,192.168.1.14,192.168.1.101,54545,443,TCP,2261,2315,76,57.35,FIN,normal
2026-05-01 01:06:15,192.168.1.10,203.0.113.5,54515,110,TCP,1638,2992,55,47.16,ACK,normal
2026-05-01 01:06:15,192.168.1.12,192.168.1.100,54875,80,TCP,2531,986,80,103.38,ACK,normal
2026-05-01 01:06:16,198.51.100.20,192.168.1.12,53093,587,TCP,2598,417,40,112.2,SYN-ACK,normal
2026-05-01 01:06:37,192.168.1.10,203.0.113.80,52731,443,TCP,2197,2453,4,97.14,PSH-ACK,normal
2026-05-01 01:06:42,203.0.113.5,192.168.1.14,62226,8080,TCP,339,4577,34,36.5,ACK,normal
2026-05-01 01:06:53,192.168.1.11,198.51.100.45,65238,25,TCP,1713,2865,38,34.24,ACK,normal
2026-05-01 01:07:31,203.0.113.5,192.168.1.101,51932,3306,TCP,1759,643,19,92.75,SYN-ACK,normal
2026-05-01 01:07:35,203.0.113.5,192.168.1.11,60259,8080,TCP,183,2580,7,9.96,FIN,normal
2026-05-01 01:07:40,192.168.1.10,198.51.100.45,61574,587,TCP,819,4796,27,7.26,PSH-ACK,normal
2026-05-01 01:08:00,192.168.1.100,91.198.174.50,51559,443,TCP,979753,685,942,96.24,PSH-ACK,exfiltration
2026-05-01 01:08:00,192.168.1.100,91.198.174.50,55027,443,TCP,3720293,517,675,112.44,PSH-ACK,exfiltration
2026-05-01 01:08:09,192.168.1.14,203.0.113.5,49519,80,TCP,2586,509,36,111.62,FIN,normal
2026-05-01 01:08:20,203.0.113.80,192.168.1.12,53734,53,TCP,208,3831,2,111.07,SYN-ACK,normal
2026-05-01 01:08:24,192.168.1.14,203.0.113.80,52135,25,TCP,269,1325,3,79.47,PSH-ACK,normal
2026-05-01 01:08:25,192.168.1.14,203.0.113.80,57370,443,TCP,2766,1743,3,41.18,ACK,normal
2026-05-01 01:08:31,192.168.1.10,198.51.100.100,62027,3306,TCP,1707,2723,31,21.12,ACK,normal
2026-05-01 01:08:32,192.168.1.12,203.0.113.5,55265,80,TCP,1082,3291,64,55.63,PSH-ACK,normal
2026-05-01 01:09:00,192.168.1.100,91.198.174.50,63662,443,TCP,3782548,663,1639,197.46,PSH-ACK,exfiltration
2026-05-01 01:09:09,192.168.1.12,203.0.113.80,64206,143,TCP,2456,1252,21,6.03,FIN,normal
2026-05-01 01:09:14,198.51.100.100,192.168.1.14,52562,25,TCP,1990,1423,65,79.23,PSH-ACK,normal
2026-05-01 01:09:27,192.168.1.11,192.168.1.100,56899,53,TCP,2485,2846,51,107.19,PSH-ACK,normal
2026-05-01 01:09:33,192.168.1.12,192.168.1.200,62890,53,UDP,2391,3401,41,59.01,FIN,normal
2026-05-01 01:09:39,192.168.1.10,198.51.100.20,50546,80,TCP,2179,2817,40,5.74,SYN-ACK,normal
2026-05-01 01:09:40,192.168.1.11,203.0.113.80,50358,993,TCP,2635,210,34,55.98,SYN-ACK,normal
2026-05-01 01:09:50,192.168.1.11,192.168.1.100,63262,8080,TCP,310,2866,15,74.11,SYN-ACK,normal
2026-05-01 01:09:55,192.168.1.12,203.0.113.5,57394,587,TCP,930,3413,24,106.14,PSH-ACK,normal
2026-05-01 01:10:03,192.168.1.11,203.0.113.5,56639,53,TCP,390,3828,70,119.81,ACK,normal
2026-05-01 01:10:09,198.51.100.20,192.168.1.100,51367,53,TCP,2758,4622,77,80.28,ACK,normal
2026-05-01 01:10:10,192.168.1.10,203.0.113.80,61062,993,TCP,1377,4834,41,64.25,PSH-ACK,normal
2026-05-01 01:10:19,192.168.1.10,198.51.100.45,63958,993,TCP,1013,4232,9,0.62,SYN-ACK,normal
2026-05-01 01:10:22,192.168.1.12,198.51.100.20,49664,443,TCP,2754,3534,31,24.74,SYN-ACK,normal
2026-05-01 01:10:34,192.168.1.12,192.168.1.100,52510,8080,TCP,1519,3807,79,104.17,ACK,normal
2026-05-01 01:10:36,192.168.1.13,203.0.113.5,64559,80,TCP,2843,3428,50,8.45,PSH-ACK,normal
2026-05-01 01:10:40,192.168.1.14,198.51.100.100,55404,993,TCP,1332,386,40,46.18,SYN-ACK,normal
2026-05-01 01:10:41,192.168.1.13,203.0.113.80,54246,443,TCP,909,4605,15,14.28,PSH-ACK,normal
2026-05-01 01:10:44,192.168.1.14,192.168.1.101,56390,3306,TCP,795,2706,73,12.5,PSH-ACK,normal
2026-05-01 01:10:44,192.168.1.10,192.168.1.100,53237,110,TCP,1072,580,3,73.94,PSH-ACK,normal
2026-05-01 01:11:05,192.168.1.11,198.51.100.100,62626,80,TCP,1107,2028,33,52.68,FIN,normal
2026-05-01 01:11:09,198.51.100.45,192.168.1.13,50285,3306,TCP,1194,2222,75,27.03,ACK,normal
2026-05-01 01:11:13,192.168.1.11,192.168.1.101,61254,587,TCP,692,4679,16,72.2,PSH-ACK,normal
2026-05-01 01:11:13,192.168.1.10,198.51.100.100,58749,443,TCP,2729,917,60,103.73,SYN-ACK,normal
2026-05-01 01:11:15,198.51.100.20,192.168.1.13,56095,110,TCP,2885,1610,63,63.54,SYN-ACK,normal
2026-05-01 01:11:20,192.168.1.13,203.0.113.5,63959,25,TCP,1464,3465,8,107.19,FIN,normal
2026-05-01 01:11:22,192.168.1.11,192.168.1.100,54177,993,TCP,113,315,48,100.89,FIN,normal
2026-05-01 01:11:25,203.0.113.5,192.168.1.10,60576,8080,TCP,601,3387,72,68.62,ACK,normal
2026-05-01 01:11:54,198.51.100.100,192.168.1.101,55134,143,TCP,124,254,15,81.53,PSH-ACK,normal
2026-05-01 01:12:02,203.0.113.5,192.168.1.101,57227,8080,TCP,346,424,38,17.33,ACK,normal
2026-05-01 01:12:16,192.168.1.10,203.0.113.5,54792,25,TCP,2724,2967,75,18.06,ACK,normal
2026-05-01 01:12:26,192.168.1.13,203.0.113.80,61196,8080,TCP,767,2701,35,110.51,FIN,normal
2026-05-01 01:12:40,198.51.100.100,192.168.1.14,57765,993,TCP,1993,148,30,40.48,SYN-ACK,normal
2026-05-01 01:12:49,192.168.1.12,192.168.1.200,57698,25,TCP,1721,4681,65,24.51,PSH-ACK,normal
2026-05-01 01:12:56,198.51.100.100,192.168.1.11,52536,993,TCP,1500,810,61,95.09,ACK,normal
2026-05-01 01:13:08,192.168.1.13,192.168.1.100,58200,587,TCP,59,404,66,98.37,FIN,normal
2026-05-01 01:13:09,192.168.1.11,203.0.113.80,59310,53,TCP,1068,1696,59,35.14,FIN,normal
2026-05-01 01:13:17,192.168.1.13,198.51.100.20,56971,143,TCP,275,4798,21,116.91,FIN,normal
2026-05-01 01:13:22,203.0.113.5,192.168.1.11,55836,8080,TCP,1174,166,26,109.2,SYN-ACK,normal
2026-05-01 01:13:23,192.168.1.10,192.168.1.101,59808,53,TCP,2942,3307,77,10.67,SYN-ACK,normal
2026-05-01 01:13:44,192.168.1.10,192.168.1.101,51469,25,TCP,1214,4720,28,36.07,SYN-ACK,normal
2026-05-01 01:14:02,192.168.1.12,198.51.100.100,56517,443,TCP,780,3283,77,65.47,PSH-ACK,normal
2026-05-01 01:14:09,192.168.1.11,192.168.1.101,53570,993,TCP,2954,1195,76,28.1,FIN,normal
2026-05-01 01:14:22,203.0.113.5,192.168.1.13,59421,143,TCP,840,3792,11,35.98,SYN-ACK,normal
2026-05-01 01:15:30,198.51.100.45,192.168.1.12,55640,3306,TCP,2650,165,45,73.69,ACK,normal
2026-05-01 01:15:35,192.168.1.11,192.168.1.200,54272,143,TCP,1195,3499,79,82.99,ACK,normal
2026-05-01 01:15:41,203.0.113.80,192.168.1.12,59375,53,UDP,639,2948,32,114.09,PSH-ACK,normal
2026-05-01 01:16:01,192.168.1.13,203.0.113.80,53756,53,TCP,1011,3805,40,77.02,SYN-ACK,normal
